querytime,id,occupancy,from,to,train_series,train_direction,train_type
2016-11-15 21:52:35+01:00,-1,low,8895000,8892007,3600,back,IC
2016-11-15 21:58:53+01:00,-1,medium,8821535,8813003,3300,back,IC
2016-11-16 01:28:41+01:00,-1,high,8811601,8863008,2400,away,IC
2016-11-16 01:28:48+01:00,-1,high,8811601,8863008,2400,away,IC
2016-11-16 01:28:53+01:00,-1,high,8811601,8863008,2400,away,IC
2016-11-16 07:27:19+01:00,-1,low,8814001,8813037,7800,away,P
2016-11-16 07:29:40+01:00,-1,medium,8831807,8831039,7300,away,P
2016-11-16 07:37:17+01:00,-1,low,8812005,8811007,7800,away,P
2016-11-16 07:54:47+01:00,-1,medium,8821717,8822004,3400,back,IC
2016-11-16 07:58:01+01:00,-1,high,8896925,8896008,400,away,IC
2016-11-16 08:16:21+01:00,-1,high,8814308,8813003,1900,away,IC
2016-11-16 08:16:28+01:00,-1,low,8814308,8813003,3400,away,IC
2016-11-16 08:42:54+01:00,-1,low,8811601,8812005,86500,back,S
2016-11-16 08:43:21+01:00,-1,low,8811601,8812005,86500,back,S
2016-11-16 09:15:06+01:00,-1,medium,8812047,8812021,42100,back,S
2016-11-16 09:20:23+01:00,-1,medium,8811304,8863008,2400,away,IC
2016-11-16 09:21:15+01:00,-1,medium,8811304,8863008,2400,away,IC
2016-11-16 09:35:05+01:00,-1,low,8831039,8833001,1500,back,IC
2016-11-16 10:29:06+01:00,-1,medium,8891009,8892007,1800,away,IC
2016-11-16 12:17:44+01:00,-1,low,8894508,8821006,700,back,IC
2016-11-16 12:17:49+01:00,-1,low,8894714,8894508,2600,away,L
2016-11-16 12:18:25+01:00,-1,low,8821121,8821006,700,back,IC
2016-11-16 15:08:55+01:00,-1,low,8892007,8814001,2800,away,IC
2016-11-16 15:55:30+01:00,-1,medium,8814001,8813003,2800,away,IC
2016-11-16 15:55:38+01:00,-1,low,8893120,8892007,3000,away,IC
2016-11-16 15:55:42+01:00,-1,medium,8892007,8814001,2800,away,IC
2016-11-16 16:21:04+01:00,-1,low,8841202,8841004,5100,away,L
2016-11-16 16:24:47+01:00,-1,medium,8812005,8833001,500,away,IC
2016-11-16 16:36:32+01:00,-1,low,8811007,8812005,61500,back,S
2016-11-16 16:47:19+01:00,-1,medium,8812005,8811601,2100,away,IC
2016-11-16 16:47:20+01:00,-1,high,8812005,8821006,2000,away,IC
2016-11-16 16:56:14+01:00,-1,high,8812005,8811601,2100,away,IC
2016-11-16 17:03:53+01:00,-1,medium,8892007,8893559,4100,away,IC
2016-11-16 17:11:19+01:00,-1,high,8812005,8811601,2100,away,IC
2016-11-16 17:34:15+01:00,-1,high,8863008,8863115,2500,away,IC
2016-11-16 17:38:05+01:00,-1,medium,8812005,8833001,8400,away,P
2016-11-16 17:38:09+01:00,-1,medium,8813003,8812005,8400,away,P
2016-11-16 17:42:04+01:00,-1,medium,8892007,8895802,8900,away,P
2016-11-16 17:51:40+01:00,-1,medium,8821006,8821519,2500,away,L
2016-11-16 17:51:46+01:00,-1,medium,8821006,8821519,2500,away,L
2016-11-16 17:52:00+01:00,-1,medium,8821006,8821063,2500,away,L
2016-11-16 17:52:04+01:00,-1,medium,8821063,8821089,2500,away,L
2016-11-16 18:26:35+01:00,-1,medium,8892007,8893179,700,back,IC
2016-11-16 18:48:04+01:00,-1,low,8891009,8896008,2300,away,IC
2016-11-16 21:04:49+01:00,-1,low,8866175,8865003,5800,back,L
2016-11-16 21:04:56+01:00,-1,medium,8865003,8812005,4600,back,IC
2016-11-16 21:05:33+01:00,-1,low,8866258,8865003,5800,back,L
2016-11-16 21:05:38+01:00,-1,low,8866175,8866258,5800,back,L
2016-11-16 21:07:20+01:00,-1,low,8866175,8812005,2100,back,IC
2016-11-16 22:37:35+01:00,-1,high,8831005,8841525,5300,away,IC
2016-11-16 22:37:39+01:00,-1,high,8832235,8831005,4400,away,IC
2016-11-16 23:27:56+01:00,-1,high,8883311,8813003,3200,away,IC
2016-11-16 23:28:20+01:00,-1,medium,8883311,8813003,3200,away,IC
2016-11-17 06:57:49+01:00,-1,medium,8833209,8831005,2600,away,IC
2016-11-17 07:04:49+01:00,-1,medium,8814308,8814001,61500,away,S
2016-11-17 07:47:01+01:00,-1,high,8892007,8814001,7000,away,P
2016-11-17 08:13:25+01:00,-1,low,8892007,8891702,1800,back,IC
2016-11-17 08:19:27+01:00,-1,low,8892007,8896008,400,back,IC
2016-11-17 08:22:34+01:00,-1,high,8833001,8814001,1500,back,IC
2016-11-17 08:29:26+01:00,-1,low,8821717,8821600,3400,back,IC
2016-11-17 08:38:08+01:00,-1,high,8893039,8814001,7000,away,P
2016-11-17 09:59:27+01:00,-1,medium,8814001,8892007,1500,back,IC
2016-11-17 12:07:46+01:00,-1,high,8842705,8842689,5500,back,L
2016-11-17 12:14:10+01:00,-1,low,8831005,8831401,2200,back,IC
2016-11-17 12:22:12+01:00,-1,high,8892007,8728600,19700,away,IC
2016-11-17 13:05:57+01:00,-1,low,8891009,8891140,1500,away,IC
2016-11-17 15:49:02+01:00,-1,medium,8811510,8811528,83900,away,S
2016-11-17 15:49:06+01:00,-1,low,8811528,8811536,83900,away,S
2016-11-17 15:49:10+01:00,-1,low,8811536,8811601,83900,away,S
2016-11-17 15:49:15+01:00,-1,medium,8811601,8811676,83900,away,S
2016-11-17 16:36:12+01:00,-1,low,8811007,8812005,61500,back,S
2016-11-17 16:48:56+01:00,-1,low,8896503,8892007,700,back,IC
2016-11-17 16:56:56+01:00,-1,low,8812005,8811007,2200,away,IC
2016-11-17 18:07:53+01:00,-1,high,8813003,8844008,400,away,IC
2016-11-17 18:08:00+01:00,-1,high,8813003,8844008,400,away,IC
2016-11-17 18:27:50+01:00,-1,medium,8841525,8844008,5200,away,L
2016-11-17 19:35:08+01:00,-1,low,8891009,8892205,800,away,IC
2016-11-17 21:46:18+01:00,-1,medium,8895455,8895802,32200,away,S
2016-11-17 23:55:45+01:00,-1,low,8892007,8891009,1500,back,IC
2016-11-18 06:29:03+01:00,-1,medium,8812005,8895000,3600,back,IC
2016-11-18 06:55:12+01:00,-1,low,8831005,8831401,7300,away,P
2016-11-18 07:11:50+01:00,-1,low,8814308,8814001,61500,away,S
2016-11-18 10:05:43+01:00,-1,medium,8821006,8813003,3100,back,IC
2016-11-18 11:04:58+01:00,-1,medium,8863008,8814001,4600,back,IC
2016-11-18 11:05:06+01:00,-1,medium,8863008,8861440,4600,back,IC
2016-11-18 11:09:11+01:00,-1,low,8812237,8813003,102000,back,S
2016-11-18 11:19:03+01:00,-1,low,8822004,8822251,11700,back,S
2016-11-18 12:25:33+01:00,-1,high,8813003,8891702,500,back,IC
2016-11-18 13:54:02+01:00,-1,medium,8811510,8811528,83900,away,S
2016-11-18 13:54:06+01:00,-1,low,8811528,8811536,83900,away,S
2016-11-18 13:54:10+01:00,-1,low,8811536,8811601,83900,away,S
2016-11-18 13:54:15+01:00,-1,high,8811601,8811676,83900,away,S
2016-11-18 15:27:43+01:00,-1,high,8814001,8881000,1700,back,IC
2016-11-18 15:56:12+01:00,-1,high,8892007,8891009,1800,back,IC
2016-11-18 16:29:07+01:00,-1,low,8811205,8811411,42100,away,S
2016-11-18 16:29:15+01:00,-1,low,8811205,8812021,42100,away,S
2016-11-18 16:45:11+01:00,-1,low,8813003,8814001,68500,away,S
2016-11-18 16:57:48+01:00,-1,medium,8812005,8821006,2000,away,IC
2016-11-18 17:02:42+01:00,-1,medium,8814001,8814308,68500,away,S
2016-11-18 17:15:05+01:00,-1,medium,8814001,8895638,68500,away,S
2016-11-18 17:19:21+01:00,-1,high,8892007,8893583,3600,away,IC
2016-11-18 17:33:49+01:00,-1,high,8883311,8895638,68500,away,S
2016-11-18 17:33:55+01:00,-1,high,8883311,8895638,68500,away,S
2016-11-18 17:35:45+01:00,-1,medium,8813003,8812005,8400,away,P
2016-11-18 17:35:50+01:00,-1,medium,8812005,8833001,8400,away,P
2016-11-18 17:35:54+01:00,-1,low,8833001,8833308,8400,away,P
2016-11-18 18:06:10+01:00,-1,low,8894714,8821121,2600,back,L
2016-11-18 18:12:52+01:00,-1,medium,8896008,8821121,700,back,IC
2016-11-18 18:14:29+01:00,-1,low,8812005,8811007,7000,away,P
2016-11-18 18:14:46+01:00,-1,medium,8831039,8812005,7300,away,P
2016-11-18 18:25:49+01:00,-1,high,8861200,8813003,2400,back,IC
2016-11-18 18:48:37+01:00,-1,high,8821006,8893401,2600,away,L
2016-11-18 19:09:40+01:00,-1,medium,8892007,8819406,2800,away,IC
2016-11-18 22:17:00+01:00,-1,low,8872009,8814258,4500,away,IC
2016-11-19 07:25:54+01:00,-1,low,8822004,8821121,9200,away,IC
2016-11-19 13:40:51+01:00,-1,medium,8813003,8841004,500,away,IC
2016-11-19 13:57:38+01:00,-1,medium,8891009,8891405,1500,back,IC
2016-11-19 14:20:20+01:00,-1,medium,8892007,8894508,1800,away,IC
2016-11-19 14:24:14+01:00,-1,medium,8814001,8891405,1500,back,IC
2016-11-19 14:24:34+01:00,-1,low,8891009,8891405,1500,back,IC
2016-11-19 19:08:06+01:00,-1,high,8891645,8891009,1600,away,IC
2016-11-19 21:49:14+01:00,-1,low,8813003,8814001,1900,back,IC
2016-11-20 07:51:40+01:00,-1,high,8819406,8895802,3600,back,IC
2016-11-20 08:46:41+01:00,-1,low,8814001,8400280,9200,back,IC
2016-11-20 10:30:35+01:00,-1,medium,8892007,8892254,3600,back,IC
2016-11-20 12:19:49+01:00,-1,low,8892007,8892643,700,back,L
2016-11-20 12:41:32+01:00,-1,low,8833209,8819406,2600,back,IC
2016-11-20 14:30:52+01:00,-1,low,8892007,8841004,500,away,IC
2016-11-20 14:36:45+01:00,-1,medium,8891009,8892007,500,away,IC
2016-11-20 15:23:32+01:00,-1,medium,8895000,8892007,3600,back,IC
2016-11-20 15:53:50+01:00,-1,low,8892007,8814001,1500,away,IC
2016-11-20 15:59:20+01:00,-1,low,8891009,8892007,1500,away,IC
2016-11-20 16:28:22+01:00,-1,high,8833001,8821006,2600,back,IC
2016-11-20 16:28:26+01:00,-1,high,8833001,8821006,2600,back,IC
2016-11-20 16:30:52+01:00,-1,low,8814001,8813003,1500,away,IC
2016-11-20 16:30:57+01:00,-1,low,8813003,8812005,1500,away,IC
2016-11-20 16:33:24+01:00,-1,low,8812005,8833001,1500,away,IC
2016-11-20 16:43:31+01:00,-1,high,8831005,8833001,1500,back,IC
2016-11-20 16:53:43+01:00,-1,medium,8821832,8833209,2800,away,L
2016-11-20 16:54:04+01:00,-1,low,8833001,8833308,1500,away,IC
2016-11-20 17:18:46+01:00,-1,low,8833605,8831807,1500,away,IC
2016-11-20 17:28:37+01:00,-1,low,8831807,8831039,1500,away,IC
2016-11-20 17:36:43+01:00,-1,low,8812005,8841004,500,away,IC
2016-11-20 17:37:02+01:00,-1,low,8831039,8831005,1500,away,IC
2016-11-20 18:28:13+01:00,-1,high,8892205,8892007,3600,away,IC
2016-11-20 18:38:57+01:00,-1,low,8892007,8814001,1500,away,IC
2016-11-20 19:26:55+01:00,-1,high,8831005,8892007,1500,back,IC
2016-11-20 19:27:00+01:00,-1,high,8831005,8892007,1500,back,IC
2016-11-20 19:57:38+01:00,-1,low,8821071,8833126,8200,away,P
2016-11-20 19:58:00+01:00,-1,medium,8821071,8833126,8200,away,P
2016-11-20 20:33:42+01:00,-1,high,8819406,8814001,3600,back,IC
2016-11-20 23:35:38+01:00,-1,medium,8821006,8814001,3300,back,IC
2016-11-21 05:49:57+01:00,-1,medium,8896412,8896008,7000,away,P
2016-11-21 05:50:02+01:00,-1,medium,8896008,8885001,3200,away,IC
2016-11-21 05:54:29+01:00,-1,medium,8883808,8813003,23600,away,S
2016-11-21 06:38:27+01:00,-1,high,8871308,8814258,7700,away,P
2016-11-21 06:38:31+01:00,-1,high,8871308,8814258,7700,away,P
2016-11-21 06:38:36+01:00,-1,medium,8871308,8814258,7700,away,P
2016-11-21 06:59:28+01:00,-1,high,8841004,8812005,500,back,IC
2016-11-21 07:10:42+01:00,-1,medium,8895232,8895208,7900,away,P
2016-11-21 07:23:28+01:00,-1,high,8833001,8821006,2600,back,IC
2016-11-21 07:23:46+01:00,-1,high,8833001,8821006,2600,back,IC
2016-11-21 07:26:31+01:00,-1,high,8812005,8819406,3600,away,IC
2016-11-21 07:49:27+01:00,-1,high,8892635,8892007,7900,away,P
2016-11-21 07:56:33+01:00,-1,low,8814308,8814332,23600,back,S
2016-11-21 08:03:01+01:00,-1,medium,8822517,8833001,4100,away,IC
2016-11-21 08:03:06+01:00,-1,high,8813003,8821006,2000,away,IC
2016-11-21 08:06:22+01:00,-1,high,8892007,8813003,400,away,IC
2016-11-21 08:21:31+01:00,-1,high,8891009,8892007,1500,away,IC
2016-11-21 08:23:21+01:00,-1,medium,8892007,8812005,2800,away,IC
2016-11-21 08:37:32+01:00,-1,low,8814001,8811411,86500,away,S
2016-11-21 08:50:14+01:00,-1,medium,8892007,8813003,1500,away,IC
2016-11-21 08:52:17+01:00,-1,low,8895208,8895802,2300,away,IC
2016-11-21 09:01:41+01:00,-1,high,8821121,8822004,3300,back,IC
2016-11-21 09:02:59+01:00,-1,low,8892007,8821121,1800,away,IC
2016-11-21 09:15:19+01:00,-1,medium,8832433,8821121,4300,back,IC
2016-11-21 09:19:59+01:00,-1,low,8811411,8814456,4000,back,IC
2016-11-21 09:20:03+01:00,-1,medium,8811411,8814456,4000,back,IC
2016-11-21 09:35:39+01:00,-1,medium,8821600,8821121,4300,back,IC
2016-11-21 09:41:52+01:00,-1,medium,8885522,8881000,4800,back,L
2016-11-21 09:43:27+01:00,-1,medium,8885001,8881000,4800,back,L
2016-11-21 11:19:40+01:00,-1,medium,8893401,8892007,500,back,L
2016-11-21 11:34:10+01:00,-1,medium,8864352,8865003,8600,away,P
2016-11-21 15:36:10+01:00,-1,medium,8813003,8892320,3600,back,IC
2016-11-21 15:37:03+01:00,-1,low,8813003,8892320,3600,back,IC
2016-11-21 15:48:36+01:00,-1,medium,8814308,8883311,3200,back,IC
2016-11-21 15:48:43+01:00,-1,medium,8814001,8814365,3200,back,IC
2016-11-21 16:18:16+01:00,-1,medium,8884855,8885001,4800,away,L
2016-11-21 16:23:20+01:00,-1,high,8814001,8841004,400,away,IC
2016-11-21 16:28:48+01:00,-1,medium,8896149,8892007,700,back,IC
2016-11-21 16:36:39+01:00,-1,medium,8874005,8811601,4500,back,L
2016-11-21 16:36:44+01:00,-1,medium,8874005,8811601,4500,back,L
2016-11-21 16:38:28+01:00,-1,high,8892007,8833001,1500,away,IC
2016-11-21 16:38:47+01:00,-1,high,8892007,8814001,1500,away,IC
2016-11-21 16:39:24+01:00,-1,high,8811254,8811288,8300,away,P
2016-11-21 16:39:28+01:00,-1,high,8833001,8833308,8300,away,P
2016-11-21 16:39:32+01:00,-1,high,8833308,8833605,8300,away,P
2016-11-21 16:39:37+01:00,-1,high,8813045,8812005,8300,away,P
2016-11-21 16:39:41+01:00,-1,high,8812005,8811254,8300,away,P
2016-11-21 16:39:49+01:00,-1,high,8812005,8811254,8300,away,P
2016-11-21 16:47:50+01:00,-1,high,8812005,8822004,4500,away,IC
2016-11-21 16:47:54+01:00,-1,high,8812005,8822004,3400,away,IC
2016-11-21 16:49:36+01:00,-1,high,8811189,8822004,3400,away,IC
2016-11-21 16:49:39+01:00,-1,high,8812005,8811189,3400,away,IC
2016-11-21 16:49:43+01:00,-1,high,8813003,8812005,3400,away,IC
2016-11-21 16:49:47+01:00,-1,high,8822004,8821600,3400,away,IC
2016-11-21 16:55:39+01:00,-1,low,8814308,8883808,8700,back,P
2016-11-21 17:05:52+01:00,-1,medium,8814001,8892007,1500,back,IC
2016-11-21 17:35:55+01:00,-1,high,8892007,8891009,1500,back,IC
2016-11-21 18:01:35+01:00,-1,medium,8813003,8812237,102000,away,S
2016-11-21 18:04:34+01:00,-1,medium,8811510,8811445,83900,back,S
2016-11-21 18:20:02+01:00,-1,low,8811007,8814001,23600,back,S
2016-11-21 18:20:47+01:00,-1,high,8821006,8821121,1800,back,IC
2016-11-21 18:28:19+01:00,-1,low,8893401,8893013,500,back,L
2016-11-21 18:46:07+01:00,-1,low,8812047,8812120,103800,back,S
2016-11-21 19:03:21+01:00,-1,low,8821006,8821121,1800,back,IC
2016-11-21 19:19:15+01:00,-1,medium,8882107,8883212,3400,away,IC
2016-11-21 19:19:49+01:00,-1,high,8814001,8814308,3400,back,IC
2016-11-21 19:24:35+01:00,-1,low,8822004,8821311,11700,away,S
2016-11-21 23:03:42+01:00,-1,low,8831005,8831401,2600,back,IC
2016-11-21 23:50:04+01:00,-1,high,8814258,8814001,2000,away,IC
2016-11-22 04:19:36+01:00,-1,low,8813003,8814001,1500,back,IC
2016-11-22 04:19:51+01:00,-1,low,8892007,8891140,1500,back,IC
2016-11-22 04:20:04+01:00,-1,medium,8892007,8891140,1500,back,IC
2016-11-22 06:08:10+01:00,-1,low,8893120,8894151,1800,away,IC
2016-11-22 06:31:43+01:00,-1,high,8892007,8813003,500,away,IC
2016-11-22 06:36:40+01:00,-1,high,8831401,8833209,7300,away,P
2016-11-22 07:07:10+01:00,-1,medium,8892080,8813003,400,away,IC
2016-11-22 07:13:09+01:00,-1,high,8863156,8863008,7600,away,P
2016-11-22 07:25:04+01:00,-1,high,8831401,8833209,7300,away,P
2016-11-22 07:29:06+01:00,-1,high,8895802,8813003,32200,away,S
2016-11-22 07:33:05+01:00,-1,high,8811510,8811304,817600,away,S
2016-11-22 08:15:45+01:00,-1,high,8811304,8863008,2400,away,IC
2016-11-22 08:16:44+01:00,-1,medium,8814134,8813003,11900,away,S
2016-11-22 08:32:15+01:00,-1,low,8822004,8814001,7200,away,P
2016-11-22 08:41:07+01:00,-1,low,8893013,8893401,500,away,L
2016-11-22 09:15:30+01:00,-1,low,8822004,8821121,2000,away,IC
2016-11-22 09:31:00+01:00,-1,low,8892007,8896800,3600,back,IC
2016-11-22 09:31:14+01:00,-1,low,8892007,8892205,3600,back,IC
2016-11-22 11:10:23+01:00,-1,low,8892007,8812005,400,away,IC
2016-11-22 11:22:02+01:00,-1,low,8891009,8892007,1800,away,IC
2016-11-22 12:20:50+01:00,-1,low,8896800,8892205,2300,back,IC
2016-11-22 12:25:02+01:00,-1,low,8892320,8892007,3600,away,IC
2016-11-22 12:43:53+01:00,-1,medium,8811676,8811601,83900,back,S
2016-11-22 12:49:02+01:00,-1,low,8896800,8892007,2300,back,IC
2016-11-22 12:49:07+01:00,-1,low,8892205,8892205,2300,back,IC
2016-11-22 13:28:12+01:00,-1,low,8896800,8814001,2300,back,IC
2016-11-22 14:48:11+01:00,-1,low,8812005,8811221,1900,away,IC
2016-11-22 15:08:38+01:00,-1,medium,8814001,8831005,2200,away,IC
2016-11-22 16:12:57+01:00,-1,low,8892007,8728600,19700,away,IC
2016-11-22 16:19:09+01:00,-1,high,8892007,8891009,1500,back,IC
2016-11-22 16:42:14+01:00,-1,medium,8822004,8819406,2600,away,IC
2016-11-22 17:43:23+01:00,-1,medium,8831005,8831401,2600,back,IC
2016-11-22 17:45:47+01:00,-1,medium,8821121,8812005,3300,back,IC
2016-11-22 18:29:45+01:00,-1,medium,8812005,8892007,400,back,IC
2016-11-22 19:26:27+01:00,-1,high,7015400,8814001,9100,back,EUR
2016-11-22 19:27:22+01:00,-1,low,8813003,8892007,500,back,IC
2016-11-22 21:30:37+01:00,-1,high,8896115,8896008,400,back,IC
2016-11-22 21:30:44+01:00,-1,high,8896115,8896008,400,back,IC
2016-11-22 21:30:50+01:00,-1,high,8896115,8896008,400,back,IC
2016-11-23 02:09:38+01:00,-1,low,8821121,8831005,2900,away,IC
2016-11-23 05:55:50+01:00,-1,high,8831039,8833001,7300,away,P
2016-11-23 05:55:55+01:00,-1,high,8831039,8833001,7300,away,P
2016-11-23 06:33:19+01:00,-1,medium,8895000,8812005,3600,away,IC
2016-11-23 07:00:54+01:00,-1,high,8833001,8812005,400,back,IC
2016-11-23 07:01:10+01:00,-1,high,8833001,8811288,400,back,IC
2016-11-23 07:01:56+01:00,-1,high,8831401,8814001,7300,away,P
2016-11-23 07:29:31+01:00,-1,medium,8894151,8814001,7000,away,P
2016-11-23 08:09:36+01:00,-1,low,8821311,8821006,11700,away,S
2016-11-23 08:30:33+01:00,-1,medium,8892007,8814001,2800,away,IC
2016-11-23 09:09:32+01:00,-1,medium,8812005,8811601,86500,away,S
2016-11-23 10:18:24+01:00,-1,medium,8892452,8813003,7000,away,P
2016-11-23 12:18:00+01:00,-1,low,8821196,8891009,1800,back,IC
2016-11-23 12:23:01+01:00,-1,medium,8822004,8833001,2700,back,L
2016-11-23 12:40:51+01:00,-1,high,8891009,8892007,500,away,L
2016-11-23 12:41:02+01:00,-1,low,8892007,8814001,2800,away,IC
2016-11-23 12:43:40+01:00,-1,low,8819406,8811221,1900,back,IC
2016-11-23 12:49:07+01:00,-1,high,8833175,8833001,2700,back,L
2016-11-23 13:23:35+01:00,-1,low,8891009,8891132,500,away,L
2016-11-23 13:42:47+01:00,-1,low,8819406,8814001,3700,back,IC
2016-11-23 14:04:33+01:00,-1,low,8892007,8822004,4100,away,IC
2016-11-23 14:29:03+01:00,-1,medium,8821006,8831401,2600,away,IC
2016-11-23 15:17:40+01:00,-1,low,8821006,8831401,2600,away,IC
2016-11-23 16:21:21+01:00,-1,low,8811007,8812005,68500,away,S
2016-11-23 16:23:26+01:00,-1,medium,8822004,8821121,2000,away,IC
2016-11-23 16:49:39+01:00,-1,low,8822004,8811189,11900,back,S
2016-11-23 17:54:23+01:00,-1,low,8812005,8891009,1500,back,IC
2016-11-23 18:12:43+01:00,-1,high,8812005,8813003,500,back,IC
2016-11-23 18:13:24+01:00,-1,high,8812005,8813003,500,back,IC
2016-11-23 18:13:35+01:00,-1,high,8814001,8892007,500,back,IC
2016-11-23 18:18:23+01:00,-1,low,8895208,8895232,32200,back,S
2016-11-23 19:09:19+01:00,-1,low,8812005,8831401,2200,away,IC
2016-11-23 19:32:55+01:00,-1,medium,8892007,8893120,700,back,IC
2016-11-23 19:33:07+01:00,-1,medium,8896149,8892007,700,back,IC
2016-11-23 19:33:14+01:00,-1,medium,8893120,8894201,700,back,IC
2016-11-23 19:33:20+01:00,-1,medium,8894201,8894508,700,back,IC
2016-11-23 19:33:25+01:00,-1,medium,8894508,8821121,700,back,IC
2016-11-23 19:33:29+01:00,-1,medium,8894508,8821121,700,back,IC
2016-11-23 19:33:34+01:00,-1,medium,8821121,8821006,700,back,IC
2016-11-23 21:21:46+01:00,-1,low,8814001,8821006,3300,away,IC
2016-11-23 21:21:54+01:00,-1,low,8814001,8821006,2000,away,IC
2016-11-23 21:22:00+01:00,-1,low,8814001,8821006,4500,away,IC
2016-11-23 21:22:05+01:00,-1,low,8814001,8821006,2000,away,IC
2016-11-23 21:22:10+01:00,-1,low,8814001,8821006,3300,away,IC
2016-11-24 00:02:44+01:00,-1,low,8895737,8895729,61500,away,S
2016-11-24 06:31:27+01:00,-1,medium,8895000,8812005,3600,away,IC
2016-11-24 06:38:58+01:00,-1,low,8892031,8892007,7000,away,P
2016-11-24 06:52:42+01:00,-1,high,8833001,8814001,1700,back,IC
2016-11-24 07:01:09+01:00,-1,medium,8814308,8814001,61500,away,S
2016-11-24 07:11:20+01:00,-1,high,8831401,8814001,7300,away,P
2016-11-24 07:30:28+01:00,-1,low,8822343,8813003,7200,away,P
2016-11-24 07:31:07+01:00,-1,high,8894151,8892007,3000,away,IC
2016-11-24 07:36:18+01:00,-1,high,8821071,8822004,3300,back,IC
2016-11-24 07:36:41+01:00,-1,high,8821071,8822004,3300,back,IC
2016-11-24 07:36:45+01:00,-1,high,8821071,8822004,3300,back,IC
2016-11-24 07:39:15+01:00,-1,high,8812005,8812237,102000,away,S
2016-11-24 07:42:31+01:00,-1,high,8821071,8822004,3300,back,IC
2016-11-24 07:42:50+01:00,-1,medium,8814258,8814001,7700,away,P
2016-11-24 07:42:59+01:00,-1,low,8814209,8814258,7700,away,P
2016-11-24 07:49:35+01:00,-1,medium,8892254,8892007,3600,away,IC
2016-11-24 08:21:17+01:00,-1,high,8822004,8812005,4500,back,IC
2016-11-24 08:23:27+01:00,-1,high,8893401,8813003,3200,back,IC
2016-11-24 08:25:43+01:00,-1,medium,8892080,8813003,400,away,IC
2016-11-24 08:26:10+01:00,-1,high,8892007,8812005,400,away,IC
2016-11-24 08:41:36+01:00,-1,high,8831005,8833001,2400,back,L
2016-11-24 08:48:49+01:00,-1,low,8812005,8811304,2100,away,IC
2016-11-24 08:49:41+01:00,-1,high,8811916,8863008,2400,away,IC
2016-11-24 08:50:15+01:00,-1,high,8812005,8863008,2400,away,IC
2016-11-24 08:50:44+01:00,-1,high,8813003,8863008,2400,away,IC
2016-11-24 10:31:24+01:00,-1,low,8814167,8813003,11900,away,S
2016-11-24 11:02:04+01:00,-1,high,8812005,8822004,2000,away,IC
2016-11-24 12:19:14+01:00,-1,medium,8813003,8833001,400,away,IC
2016-11-24 12:19:31+01:00,-1,medium,8813003,8812005,400,away,IC
2016-11-24 14:45:50+01:00,-1,low,8811213,8811288,23700,away,S
2016-11-24 14:57:27+01:00,-1,low,8814001,8812021,102000,away,S
2016-11-24 16:10:23+01:00,-1,low,8812005,8833209,8300,away,P
2016-11-24 16:42:13+01:00,-1,high,8872009,8873320,3900,away,IC
2016-11-24 16:42:28+01:00,-1,high,8872009,8873320,3900,away,IC
2016-11-24 17:12:54+01:00,-1,high,8813003,8833001,1500,away,IC
2016-11-24 17:21:02+01:00,-1,low,8814209,8814001,2000,away,IC
2016-11-24 17:21:08+01:00,-1,low,8814001,8844008,500,away,IC
2016-11-24 17:21:17+01:00,-1,low,8844008,8844339,5000,back,L
2016-11-24 18:12:40+01:00,-1,medium,8892452,8892007,3600,away,IC
2016-11-24 18:12:43+01:00,-1,medium,8892452,8892007,7900,back,P
2016-11-24 18:12:52+01:00,-1,medium,8892452,8892007,3600,away,IC
2016-11-24 18:13:08+01:00,-1,low,8892452,8892007,3600,away,IC
2016-11-24 20:22:45+01:00,-1,high,8822772,8894672,2700,away,L
